  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
    21   75.00867      0.6351631E-02   0.000000     -0.1884603E-02  0.7011979E-06   0.000000       0.000000       0.000000      0.1269281E-02   0.000000      0.1269281E-02   0.000000      0.1269281E-02   0.000000      0.1700000E-02  0.6146215E-03  0.1085379E-02  0.4604498E-14   228.0799      -78.07990    
    22   75.00660      0.6350783E-02   0.000000     -0.2065190E-02 -0.8481680E-06   0.000000       0.000000       0.000000      0.1270669E-02   0.000000      0.1270669E-02   0.000000      0.1270669E-02   0.000000      0.2200000E-02  0.7953691E-03  0.1404631E-02  0.1010845E-13   228.0799      -78.07990    
    23   75.00421      0.6349905E-02   0.000000     -0.2390350E-02 -0.8776215E-06   0.000000       0.000000       0.000000      0.1270517E-02   0.000000      0.1270517E-02   0.000000      0.1270517E-02   0.000000      0.3100000E-02  0.1120710E-02  0.1979290E-02 -0.6985948E-14   228.0799      -78.07990    
    24   75.00181      0.6349028E-02   0.000000     -0.2407018E-02 -0.8774224E-06   0.000000      0.2000000E-03   0.000000      0.1270322E-02   0.000000      0.1270322E-02   0.000000      0.1270322E-02   0.000000      0.3700000E-02  0.1337574E-02  0.2362426E-02  0.6506948E-14   228.0799      -78.07990    
    25   74.99956      0.6348142E-02   0.000000     -0.2245289E-02 -0.8853717E-06   0.000000       0.000000       0.000000      0.1270141E-02   0.000000      0.1270141E-02   0.000000      0.1270141E-02   0.000000      0.2700000E-02  0.9760335E-03  0.1723967E-02  0.7583994E-15   228.0799      -78.07990    
    26   74.99695      0.6347218E-02   0.000000     -0.2606537E-02 -0.9242247E-06   0.000000       0.000000       0.000000      0.1269982E-02   0.000000      0.1269982E-02   0.000000      0.1269982E-02   0.000000      0.3700000E-02  0.1337479E-02  0.2362521E-02 -0.5401712E-14   228.0799      -78.07990    
    27   75.01335      0.6347016E-02   0.000000      0.1639276E-01 -0.2023127E-06   0.000000      0.1900000E-01   0.000000      0.1269821E-02   0.000000      0.1269821E-02   0.000000      0.1269821E-02   0.000000      0.3700000E-02  0.1337617E-02  0.2362383E-02 -0.1990378E-14   228.0799      -78.07990    
    28   75.01094      0.6347564E-02   0.000000     -0.2407944E-02  0.5483832E-06   0.000000      0.2000000E-03   0.000000      0.1269640E-02   0.000000      0.1269640E-02   0.000000      0.1269640E-02   0.000000      0.3700000E-02  0.1337756E-02  0.2362244E-02 -0.1732555E-15   228.0799      -78.07990    
    29   75.00840      0.6348107E-02   0.000000     -0.2535385E-02  0.5423708E-06   0.000000       0.000000       0.000000      0.1269444E-02   0.000000      0.1269444E-02   0.000000      0.1269444E-02   0.000000      0.3500000E-02  0.1265398E-02  0.2234602E-02  0.4427448E-14   228.0799      -78.07990    
    30   75.00623      0.6348647E-02   0.000000     -0.2173619E-02  0.5399963E-06   0.000000       0.000000       0.000000      0.1269255E-02   0.000000      0.1269255E-02   0.000000      0.1269255E-02   0.000000      0.2500000E-02  0.9038241E-03  0.1596176E-02  0.5250466E-14   228.0799      -78.07990    
