days,vol_upper,vol_lower,vol_drain,vol_macro,del_vol_upper,del_vol_lower,del_vol_drain,del_vol_macro,rainfall,irrigation,drain_upper,macro_upper,drain_lower,overflow_lower,total_rech,gw_withdrawal,net_recharge,runoff,pot_evap_upper,evap_upper,pot_evap_lower,evap_lower,gw_pot_evap,balance,elevation,depth-to-water,
424,0.2500000,0.000000,6.3538724E-03,0.000000,-1.6732532E-02,0.000000,-3.6239889E-03,0.000000,4.8400001E-02,8.4601333E-03,4.8983632E-02,0.000000,0.000000,0.000000,4.8983632E-02,4.2300666E-03,4.4753566E-02,0.000000,5.9278805E-02,2.8233023E-02,0.000000,0.000000,3.1045781E-02,1.0668549E-16,2.000000,-2.000000
455,0.2630822,0.000000,8.9412124E-03,0.000000,1.3082241E-02,0.000000,2.5873400E-03,0.000000,0.1308000,1.1869230E-03,8.2405875E-02,0.000000,0.000000,0.000000,8.2405875E-02,5.9346149E-04,8.1812413E-02,0.000000,6.3718477E-02,3.3911469E-02,0.000000,0.000000,2.9807008E-02,-2.6801478E-16,2.064911,-2.064911
485,0.2500000,0.000000,6.3459978E-03,0.000000,-1.3082241E-02,0.000000,-2.5952145E-03,0.000000,0.000000,5.4590433E-02,4.1582991E-02,0.000000,0.000000,0.000000,4.1582991E-02,2.7295217E-02,1.4287775E-02,0.000000,6.3154891E-02,2.8684897E-02,0.000000,0.000000,3.4469994E-02,2.9837244E-16,2.000000,-2.000000
516,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,1.2000001E-03,6.8330356E-02,3.9345187E-02,0.000000,0.000000,0.000000,3.9345187E-02,3.4165178E-02,5.1800087E-03,0.000000,6.6801631E-02,3.0185169E-02,0.000000,0.000000,3.6616461E-02,2.8102520E-16,2.000000,-2.000000
546,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,2.0000001E-04,6.7761551E-02,3.8075987E-02,0.000000,0.000000,0.000000,3.8075987E-02,3.3880776E-02,4.1952114E-03,0.000000,6.6138586E-02,2.9885564E-02,0.000000,0.000000,3.6253022E-02,3.1571967E-16,2.000000,-2.000000
577,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.0923518E-02,3.9345187E-02,0.000000,0.000000,0.000000,3.9345187E-02,3.5461759E-02,3.8834278E-03,0.000000,6.9884783E-02,3.1578331E-02,0.000000,0.000000,3.8306452E-02,3.1225023E-16,2.000000,-2.000000
608,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.1631518E-02,3.9345187E-02,0.000000,0.000000,0.000000,3.9345187E-02,3.5815759E-02,3.5294278E-03,0.000000,7.1451630E-02,3.2286331E-02,0.000000,0.000000,3.9165299E-02,3.4694470E-16,2.000000,-2.000000
638,0.3322505,0.000000,1.4612242E-02,0.000000,8.2250478E-02,0.000000,8.2662441E-03,0.000000,0.1214000,4.8526832E-02,4.5405837E-02,0.000000,0.000000,0.000000,4.5405837E-02,2.4263416E-02,2.1142421E-02,0.000000,7.0638586E-02,3.4004277E-02,0.000000,0.000000,3.6634310E-02,1.7347235E-16,2.393736,-2.393736
669,0.2638188,0.000000,9.4447149E-03,0.000000,-6.8431728E-02,0.000000,-5.1675271E-03,0.000000,6.0999999E-02,0.000000,9.4230824E-02,0.000000,0.000000,0.000000,9.4230824E-02,0.000000,9.4230824E-02,0.000000,7.4534783E-02,4.0368431E-02,0.000000,0.000000,3.4166352E-02,8.6736174E-17,2.068536,-2.068536
699,0.2500000,0.000000,6.8271187E-03,0.000000,-1.3818750E-02,0.000000,-2.6175961E-03,0.000000,8.5200001E-02,2.6247534E-03,6.7072662E-02,0.000000,0.000000,0.000000,6.7072662E-02,1.3123767E-03,6.5760285E-02,0.000000,7.3622282E-02,3.7188439E-02,0.000000,0.000000,3.6433843E-02,2.0296265E-16,2.000000,-2.000000
