  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.2702627      0.9910257E-02   0.000000      0.2026267E-01  0.9910257E-02   0.000000      0.7080000E-01  0.6386674E-02  0.3874364E-01   0.000000      0.3874364E-01  0.6386674E-02  0.3235696E-01   0.000000      0.7645000E-01  0.8270103E-02  0.6817990E-01  0.3799044E-15  0.1250000E-04   99.99999    
    60  0.2436669      0.5610658E-02   0.000000     -0.2659577E-01 -0.4299599E-02   0.000000      0.6800000E-02  0.1553946E-01  0.4355734E-01   0.000000      0.4355734E-01  0.1553946E-01  0.2801788E-01   0.000000      0.9310000E-01  0.9677496E-02  0.8342251E-01  0.5516421E-15  0.1250000E-04   99.99999    
    91  0.2527371      0.5976432E-02   0.000000      0.9070225E-02  0.3657743E-03   0.000000      0.2180000E-01  0.3446712E-01  0.3499850E-01   0.000000      0.3499850E-01  0.3446712E-01  0.5313828E-03   0.000000      0.1176500      0.1183262E-01  0.1058174      0.1355686E-14  0.1250000E-04   99.99999    
   121  0.3132922      0.1122323E-01   0.000000      0.6055510E-01  0.5246794E-02   0.000000      0.1452000       0.000000      0.6677415E-01   0.000000      0.6677415E-01   0.000000      0.6677415E-01   0.000000      0.1078000      0.1262395E-01  0.9517605E-01  0.4501607E-15  0.1250000E-04   99.99999    
   152  0.2608238      0.8771650E-02   0.000000     -0.5246839E-01 -0.2451577E-02   0.000000      0.5680000E-01   0.000000      0.9167204E-01   0.000000      0.9167204E-01   0.000000      0.9167204E-01   0.000000      0.1674000      0.2004794E-01  0.1473521      0.6036838E-15  0.1250000E-04   99.99999    
   182  0.2436669      0.5610658E-02   0.000000     -0.1715694E-01 -0.3160992E-02   0.000000      0.6000000E-03  0.4561669E-01  0.3844881E-01   0.000000      0.3844881E-01  0.4561669E-01 -0.7167881E-02   0.000000      0.2782000      0.2808581E-01  0.2501142      0.1139713E-14  0.1250000E-04   99.99999    
   213  0.2436669      0.5610658E-02   0.000000       0.000000       0.000000       0.000000       0.000000      0.6183771E-01  0.3478608E-01   0.000000      0.3478608E-01  0.6183771E-01 -0.2705163E-01   0.000000      0.2700000      0.2705163E-01  0.2429484      0.1741662E-14  0.1250000E-04   99.99999    
   244  0.2436669      0.5610658E-02   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.5832761E-01  0.3478608E-01   0.000000      0.3478608E-01  0.5832761E-01 -0.2354153E-01   0.000000      0.2389583      0.2394153E-01  0.2150168      0.1301043E-14  0.1250000E-04   99.99999    
   274  0.2472070      0.5928969E-02   0.000000      0.3540127E-02  0.3183111E-03   0.000000      0.1640000E-01  0.3787978E-01  0.3398955E-01   0.000000      0.3398955E-01  0.3787978E-01 -0.3890235E-02   0.000000      0.1634917      0.1643180E-01  0.1470599      0.1357421E-14  0.1250000E-04   99.99999    
   305  0.2439605      0.5613916E-02   0.000000     -0.3246478E-02 -0.3150531E-03   0.000000      0.1300000E-01  0.3089698E-01  0.3559354E-01   0.000000      0.3559354E-01  0.3089698E-01  0.4696565E-02   0.000000      0.1181000      0.1186497E-01  0.1062350      0.1137979E-14  0.1250000E-04   99.99999    
   335  0.2588556      0.7956679E-02   0.000000      0.1489506E-01  0.2342763E-02   0.000000      0.4840000E-01  0.1382176E-01  0.3816767E-01   0.000000      0.3816767E-01  0.1382176E-01  0.2434591E-01   0.000000      0.6600000E-01  0.6816264E-02  0.5918374E-01  0.1021752E-14  0.1250000E-04   99.99999    
   366  0.3351611      0.3515783E-01   0.000000      0.7630549E-01  0.2720115E-01   0.000000      0.2014000       0.000000      0.8990170E-01   0.000000      0.8990170E-01   0.000000      0.8990170E-01   0.000000      0.6490000E-01  0.7991655E-02  0.5690835E-01  0.4267420E-15  0.1250000E-04   99.99999    
   397  0.2847073      0.1355289E-01   0.000000     -0.5045382E-01 -0.2160493E-01   0.000000      0.8920000E-01   0.000000      0.1495025       0.000000      0.1495025       0.000000      0.1495025       0.000000      0.9015000E-01  0.1175622E-01  0.7839378E-01  0.4475587E-15  0.1250000E-04   99.99999    
   425  0.2625022      0.8628803E-02   0.000000     -0.2220509E-01 -0.4924091E-02   0.000000      0.4940000E-01   0.000000      0.6982101E-01   0.000000      0.6982101E-01   0.000000      0.6982101E-01   0.000000      0.5780978E-01  0.6708176E-02  0.5110161E-01  0.6522560E-15  0.1250000E-04   99.99999    
   456  0.2772332      0.1167941E-01   0.000000      0.1473103E-01  0.3050605E-02   0.000000      0.1298000       0.000000      0.1040527       0.000000      0.1040527       0.000000      0.1040527       0.000000      0.6376902E-01  0.7965675E-02  0.5580335E-01  0.4458239E-15  0.1250000E-04   99.99999    
   486  0.2436669      0.5610658E-02   0.000000     -0.3356632E-01 -0.6068750E-02   0.000000      0.6000000E-03  0.1378380E-01  0.4743059E-01   0.000000      0.4743059E-01  0.1378380E-01  0.3364680E-01   0.000000      0.6320380E-01  0.6588270E-02  0.5661553E-01  0.3582204E-15  0.1250000E-04   99.99999    
   517  0.2436669      0.5610658E-02   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.4088408E-01  0.3478608E-01   0.000000      0.3478608E-01  0.4088408E-01 -0.6098000E-02   0.000000      0.6685217E-01  0.6698000E-02  0.6015417E-01  0.1510077E-14  0.1250000E-04   99.99999    
   547  0.2436669      0.5610658E-02   0.000000       0.000000       0.000000       0.000000      0.2000000E-03  0.4009535E-01  0.3366395E-01   0.000000      0.3366395E-01  0.4009535E-01 -0.6431406E-02   0.000000      0.6618750E-01  0.6631406E-02  0.5955609E-01  0.1401657E-14  0.1250000E-04   99.99999    
   578  0.2436669      0.5610658E-02   0.000000       0.000000       0.000000       0.000000       0.000000      0.4179298E-01  0.3478608E-01   0.000000      0.3478608E-01  0.4179298E-01 -0.7006905E-02   0.000000      0.6993533E-01  0.7006905E-02  0.6292842E-01  0.1861358E-14  0.1250000E-04   99.99999    
   609  0.2436669      0.5610658E-02   0.000000       0.000000       0.000000       0.000000       0.000000      0.4194997E-01  0.3478608E-01   0.000000      0.3478608E-01  0.4194997E-01 -0.7163889E-02   0.000000      0.7150217E-01  0.7163889E-02  0.6433828E-01  0.1699162E-14  0.1250000E-04   99.99999    
   639  0.3300341      0.1730764E-01   0.000000      0.8636717E-01  0.1169698E-01   0.000000      0.1216000      0.2674781E-01  0.4264829E-01   0.000000      0.4264829E-01  0.2674781E-01  0.1590048E-01   0.000000      0.7068750E-01  0.7635374E-02  0.6305213E-01  0.8899131E-15  0.1250000E-04   99.99999    
   670  0.2782201      0.1195917E-01   0.000000     -0.5181395E-01 -0.5348468E-02   0.000000      0.6080000E-01   0.000000      0.1086460       0.000000      0.1086460       0.000000      0.1086460       0.000000      0.7458533E-01  0.9316416E-02  0.6526891E-01  0.1873501E-15  0.1250000E-04   99.99999    
   700  0.2664741      0.9518321E-02   0.000000     -0.1174600E-01 -0.2440852E-02   0.000000      0.8520000E-01   0.000000      0.9046239E-01   0.000000      0.9046239E-01   0.000000      0.9046239E-01   0.000000      0.7367120E-01  0.8924468E-02  0.6474673E-01  0.1786765E-15  0.1250000E-04   99.99999    
