  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.3097852      0.2010052E-01   0.000000      0.5978520E-01  0.2010052E-01   0.000000      0.7080000E-01  0.1219371      0.1029213       0.000000      0.1029213      0.1219371     -0.1901580E-01   0.000000      0.7645000E-01  0.9930078E-02  0.6651992E-01  0.1325329E-14  0.1250000E-04   99.99999    
    60  0.3097852      0.1820246E-01   0.000000       0.000000     -0.1898059E-02   0.000000      0.6800000E-02  0.1106980      0.1075152       0.000000      0.1075152      0.1106980     -0.3182861E-02   0.000000      0.9310000E-01  0.1188092E-01  0.8121908E-01  0.2520553E-14  0.1250000E-04   99.99999    
    91  0.3133400      0.1881325E-01   0.000000      0.3554832E-02  0.6107883E-03   0.000000      0.2180000E-01  0.1102655      0.1128690       0.000000      0.1128690      0.1102655      0.2603528E-02   0.000000      0.1176500      0.1503085E-01  0.1026192      0.2390449E-14  0.1250000E-04   99.99999    
   121  0.3469691      0.1953953E-01   0.000000      0.3362903E-01  0.7262803E-03   0.000000      0.1452000      0.3017519E-01  0.1268591       0.000000      0.1268591      0.3017519E-01  0.9668390E-01   0.000000      0.1078000      0.1416079E-01  0.9363921E-01  0.1550843E-14  0.1250000E-04   99.99999    
   152  0.3097852      0.1820246E-01   0.000000     -0.3718386E-01 -0.1337069E-02   0.000000      0.5680000E-01  0.6316003E-01  0.1364940       0.000000      0.1364940      0.6316003E-01  0.7333399E-01   0.000000      0.1674000      0.2198694E-01  0.1454131      0.2005340E-14  0.1250000E-04   99.99999    
   182  0.3097852      0.1820246E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.1441142      0.1092148       0.000000      0.1092148      0.1441142     -0.3489941E-01   0.000000      0.2782000      0.3549941E-01  0.2427006      0.3108624E-14  0.1250000E-04   99.99999    
   213  0.3097852      0.1820246E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.1473083      0.1128553       0.000000      0.1128553      0.1473083     -0.3445305E-01   0.000000      0.2700000      0.3445305E-01  0.2355469      0.3698430E-14  0.1250000E-04   99.99999    
   244  0.3097852      0.1820246E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.1429473      0.1128553       0.000000      0.1128553      0.1429473     -0.3009202E-01   0.000000      0.2389583      0.3049202E-01  0.2084663      0.3604755E-14  0.1250000E-04   99.99999    
   274  0.3097852      0.1845477E-01   0.000000       0.000000      0.2523030E-03   0.000000      0.1640000E-01  0.1141308      0.1094059       0.000000      0.1094059      0.1141308     -0.4724874E-02   0.000000      0.1634917      0.2087257E-01  0.1426191      0.2629841E-14  0.1250000E-04   99.99999    
