  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.3859235      0.5909793E-01   0.000000      0.1359235      0.5909793E-01   0.000000      0.7080000E-01  0.4437074      0.3073784       0.000000      0.3073784      0.4437074     -0.1363290       0.000000      0.7645000E-01  0.1210760E-01  0.6434240E-01  0.3039236E-14  0.1250000E-04   99.99999    
    60  0.3859235      0.5826334E-01   0.000000       0.000000     -0.8345960E-03   0.000000      0.6800000E-02  0.3458404      0.3387620       0.000000      0.3387620      0.3458404     -0.7078483E-02   0.000000      0.9310000E-01  0.1471308E-01  0.7838692E-01  0.3367098E-14  0.1250000E-04   99.99999    
    91  0.3859235      0.5828154E-01   0.000000       0.000000      0.1820384E-04   0.000000      0.2180000E-01  0.3580439      0.3612327       0.000000      0.3612327      0.3580439      0.3188758E-02   0.000000      0.1176500      0.1859304E-01  0.9905696E-01  0.3299444E-14  0.1250000E-04   99.99999    
   121  0.4134714      0.6104883E-01   0.000000      0.2754796E-01  0.2767290E-02   0.000000      0.1452000      0.2586614      0.3564238       0.000000      0.3564238      0.2586614      0.9776243E-01   0.000000      0.1078000      0.1712232E-01  0.9067768E-01  0.2921274E-14  0.1250000E-04   99.99999    
   152  0.3859235      0.5826334E-01   0.000000     -0.2754796E-01 -0.2785494E-02   0.000000      0.5680000E-01  0.3103777      0.3709406       0.000000      0.3709406      0.3103777      0.6056287E-01   0.000000      0.1674000      0.2657059E-01  0.1408294      0.3906597E-14  0.1250000E-04   99.99999    
   182  0.3859235      0.5826334E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.3929454      0.3495800       0.000000      0.3495800      0.3929454     -0.4336540E-01   0.000000      0.2782000      0.4396540E-01  0.2342346      0.3975986E-14  0.1250000E-04   99.99999    
   213  0.3859235      0.5826334E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.4039022      0.3612327       0.000000      0.3612327      0.4039022     -0.4266951E-01   0.000000      0.2700000      0.4266951E-01  0.2273305      0.4392320E-14  0.1250000E-04   99.99999    
   244  0.3859235      0.5826334E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.3985965      0.3612327       0.000000      0.3612327      0.3985965     -0.3736383E-01   0.000000      0.2389583      0.3776383E-01  0.2011945      0.3920475E-14  0.1250000E-04   99.99999    
   274  0.3859235      0.5826334E-01   0.000000       0.000000       0.000000       0.000000      0.1640000E-01  0.3590175      0.3495800       0.000000      0.3495800      0.3590175     -0.9437442E-02   0.000000      0.1634917      0.2583744E-01  0.1376542      0.4610895E-14  0.1250000E-04   99.99999    
   305  0.3859235      0.5826334E-01   0.000000       0.000000       0.000000       0.000000      0.1300000E-01  0.3668967      0.3612327       0.000000      0.3612327      0.3668967     -0.5663959E-02   0.000000      0.1181000      0.1866396E-01  0.9943604E-01  0.3844147E-14  0.1250000E-04   99.99999    
   335  0.3859235      0.5826334E-01   0.000000       0.000000       0.000000       0.000000      0.4840000E-01  0.3124929      0.3504565       0.000000      0.3504565      0.3124929      0.3796361E-01   0.000000      0.6600000E-01  0.1043639E-01  0.5556361E-01  0.4210174E-14  0.1250000E-04   99.99999    
   366  0.3859235      0.6137685E-01   0.000000       0.000000      0.3113511E-02   0.000000      0.2014000      0.2182317      0.4060815       0.000000      0.4060815      0.2182317      0.1878498       0.000000      0.6490000E-01  0.1043671E-01  0.5446329E-01  0.2175343E-14  0.1250000E-04   99.99999    
