  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.4399906      0.1292740       0.000000      0.1899906      0.1292740       0.000000      0.7080000E-01  0.9331777      0.6710716       0.000000      0.6710716      0.9331777     -0.2621062       0.000000      0.7645000E-01  0.1364154E-01  0.6280846E-01 -0.3497203E-14  0.1250000E-04   99.99999    
    60  0.4399906      0.1292740       0.000000       0.000000       0.000000       0.000000      0.6800000E-02  0.7596126      0.7497893       0.000000      0.7497893      0.7596126     -0.9823330E-02   0.000000      0.9310000E-01  0.1662333E-01  0.7647667E-01 -0.3070461E-14  0.1250000E-04   99.99999    
    91  0.4399906      0.1292740       0.000000       0.000000       0.000000       0.000000      0.2180000E-01  0.8007057      0.8014989       0.000000      0.8014989      0.8007057      0.7931826E-03   0.000000      0.1176500      0.2100682E-01  0.9664318E-01 -0.1644518E-14  0.1250000E-04   99.99999    
   121  0.4530185      0.1322684       0.000000      0.1302786E-01  0.2994383E-02   0.000000      0.1452000      0.6667765      0.7766869       0.000000      0.7766869      0.6667765      0.1099103       0.000000      0.1078000      0.1926744E-01  0.8853256E-01 -0.2893519E-14  0.1250000E-04   99.99999    
   152  0.4399906      0.1292740       0.000000     -0.1302786E-01 -0.2994383E-02   0.000000      0.5680000E-01  0.7631770      0.8060943       0.000000      0.8060943      0.7631770      0.4291732E-01   0.000000      0.1674000      0.2990493E-01  0.1374951     -0.2317591E-14  0.1250000E-04   99.99999    
   182  0.4399906      0.1292740       0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.8247176      0.7756441       0.000000      0.7756441      0.8247176     -0.4907358E-01   0.000000      0.2782000      0.4967358E-01  0.2285264     -0.2685352E-14  0.1250000E-04   99.99999    
   213  0.4399906      0.1292740       0.000000       0.000000       0.000000       0.000000       0.000000      0.8497083      0.8014989       0.000000      0.8014989      0.8497083     -0.4820944E-01   0.000000      0.2700000      0.4820944E-01  0.2217906     -0.2671474E-14  0.1250000E-04   99.99999    
   244  0.4399906      0.1292740       0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.8437657      0.8014989       0.000000      0.8014989      0.8437657     -0.4226684E-01   0.000000      0.2389583      0.4266684E-01  0.1962915     -0.2678413E-14  0.1250000E-04   99.99999    
   274  0.4399906      0.1292740       0.000000       0.000000       0.000000       0.000000      0.1640000E-01  0.7884361      0.7756441       0.000000      0.7756441      0.7884361     -0.1279201E-01   0.000000      0.1634917      0.2919201E-01  0.1342997     -0.1901257E-14  0.1250000E-04   99.99999    
