  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.2795968      0.1188288E-01   0.000000      0.2959675E-01  0.1188288E-01   0.000000      0.7080000E-01  0.3125298E-01  0.5183906E-01   0.000000      0.5183906E-01  0.3125298E-01  0.2058608E-01   0.000000      0.7645000E-01  0.8734281E-02  0.6771572E-01 -0.1335737E-14  0.1250000E-04   99.99999    
    60  0.2628261      0.8080565E-02   0.000000     -0.1677060E-01 -0.3802315E-02   0.000000      0.6800000E-02  0.3681910E-01  0.5398817E-01   0.000000      0.5398817E-01  0.3681910E-01  0.1716907E-01   0.000000      0.9310000E-01  0.1020384E-01  0.8289616E-01 -0.8257284E-15  0.1250000E-04   99.99999    
    91  0.2707511      0.8534550E-02   0.000000      0.7924961E-02  0.4539844E-03   0.000000      0.2180000E-01  0.4961206E-01  0.5026777E-01   0.000000      0.5026777E-01  0.4961206E-01  0.6557059E-03   0.000000      0.1176500      0.1276535E-01  0.1048847     -0.1049508E-14  0.1250000E-04   99.99999    
   121  0.3178131      0.1224898E-01   0.000000      0.4706198E-01  0.3714429E-02   0.000000      0.1452000       0.000000      0.8136767E-01   0.000000      0.8136767E-01   0.000000      0.8136767E-01   0.000000      0.1078000      0.1305593E-01  0.9474407E-01 -0.1734723E-16  0.1250000E-04   99.99999    
   152  0.2628261      0.8941075E-02   0.000000     -0.5498694E-01 -0.3307904E-02   0.000000      0.5680000E-01  0.1089429E-02  0.9599862E-01   0.000000      0.9599862E-01  0.1089429E-02  0.9490919E-01   0.000000      0.1674000      0.2018566E-01  0.1472143      0.6800116E-15  0.1250000E-04   99.99999    
   182  0.2628261      0.8080565E-02   0.000000       0.000000     -0.8605093E-03   0.000000      0.6000000E-03  0.7798392E-01  0.4934390E-01   0.000000      0.4934390E-01  0.7798392E-01 -0.2864002E-01   0.000000      0.2782000      0.3010053E-01  0.2480995     -0.5178150E-14  0.1250000E-04   99.99999    
   213  0.2628261      0.8080565E-02   0.000000       0.000000       0.000000       0.000000       0.000000      0.7931281E-01  0.5009950E-01   0.000000      0.5009950E-01  0.7931281E-01 -0.2921331E-01   0.000000      0.2700000      0.2921331E-01  0.2407867     -0.4964779E-14  0.1250000E-04   99.99999    
   244  0.2628261      0.8080565E-02   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.7555418E-01  0.5009950E-01   0.000000      0.5009950E-01  0.7555418E-01 -0.2545468E-01   0.000000      0.2389583      0.2585468E-01  0.2131037     -0.5408868E-14  0.1250000E-04   99.99999    
   274  0.2647626      0.8433115E-02   0.000000      0.1936492E-02  0.3525499E-03   0.000000      0.1640000E-01  0.5240440E-01  0.4878909E-01   0.000000      0.4878909E-01  0.5240440E-01 -0.3615313E-02   0.000000      0.1634917      0.1772627E-01  0.1457654     -0.2317591E-14  0.1250000E-04   99.99999    
   305  0.2628261      0.8080565E-02   0.000000     -0.1936492E-02 -0.3525499E-03   0.000000      0.1300000E-01  0.4834824E-01  0.5084126E-01   0.000000      0.5084126E-01  0.4834824E-01  0.2493018E-02   0.000000      0.1181000      0.1279602E-01  0.1053040     -0.2890049E-14  0.1250000E-04   99.99999    
