  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.3659650      0.4462665E-01   0.000000      0.1159650      0.4462665E-01   0.000000      0.7080000E-01  0.3327312      0.2314060       0.000000      0.2314060      0.3327312     -0.1013252       0.000000      0.7645000E-01  0.1153359E-01  0.6491641E-01 -0.1956768E-14  0.1250000E-04   99.99999    
    60  0.3659650      0.4342615E-01   0.000000       0.000000     -0.1200499E-02   0.000000      0.6800000E-02  0.2590565      0.2530722       0.000000      0.2530722      0.2590565     -0.5984297E-02   0.000000      0.9310000E-01  0.1398480E-01  0.7911521E-01 -0.1743397E-14  0.1250000E-04   99.99999    
    91  0.3659650      0.4369309E-01   0.000000       0.000000      0.2669431E-03   0.000000      0.2180000E-01  0.2653853      0.2692421       0.000000      0.2692421      0.2653853      0.3856815E-02   0.000000      0.1176500      0.1767624E-01  0.9997376E-01 -0.3514550E-14  0.1250000E-04   99.99999    
   121  0.3969297      0.4580632E-01   0.000000      0.3096469E-01  0.2113228E-02   0.000000      0.1452000      0.1739047      0.2697057       0.000000      0.2697057      0.1739047      0.9580097E-01   0.000000      0.1078000      0.1632112E-01  0.9147888E-01 -0.1137979E-14  0.1250000E-04   99.99999    
   152  0.3659650      0.4342615E-01   0.000000     -0.3096469E-01 -0.2380171E-02   0.000000      0.5680000E-01  0.2158791      0.2807060       0.000000      0.2807060      0.2158791      0.6482688E-01   0.000000      0.1674000      0.2531798E-01  0.1420820     -0.2518818E-14  0.1250000E-04   99.99999    
   182  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.3017460      0.2605569       0.000000      0.2605569      0.3017460     -0.4118915E-01   0.000000      0.2782000      0.4178915E-01  0.2364108     -0.2026157E-14  0.1250000E-04   99.99999    
   213  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.3097995      0.2692421       0.000000      0.2692421      0.3097995     -0.4055741E-01   0.000000      0.2700000      0.4055741E-01  0.2294426     -0.1540434E-14  0.1250000E-04   99.99999    
   244  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.3047367      0.2692421       0.000000      0.2692421      0.3047367     -0.3549456E-01   0.000000      0.2389583      0.3589456E-01  0.2030638     -0.2414735E-14  0.1250000E-04   99.99999    
   274  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000      0.1640000E-01  0.2687154      0.2605569       0.000000      0.2605569      0.2687154     -0.8158513E-02   0.000000      0.1634917      0.2455851E-01  0.1389332     -0.3844147E-14  0.1250000E-04   99.99999    
   305  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000      0.1300000E-01  0.2739822      0.2692421       0.000000      0.2692421      0.2739822     -0.4740111E-02   0.000000      0.1181000      0.1774011E-01  0.1003599     -0.2331468E-14  0.1250000E-04   99.99999    
   335  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000      0.4840000E-01  0.2233252      0.2618000       0.000000      0.2618000      0.2233252      0.3847484E-01   0.000000      0.6600000E-01  0.9925161E-02  0.5607484E-01 -0.1172673E-14  0.1250000E-04   99.99999    
   366  0.3659650      0.5240925E-01   0.000000       0.000000      0.8983098E-02   0.000000      0.2014000      0.1347360      0.3171366       0.000000      0.3171366      0.1347360      0.1824006       0.000000      0.6490000E-01  0.1001628E-01  0.5488372E-01 -0.6106227E-15  0.1250000E-04   99.99999    
   397  0.3659650      0.4342615E-01   0.000000       0.000000     -0.8983098E-02   0.000000      0.8920000E-01  0.1950388      0.2796597       0.000000      0.2796597      0.1950388      0.8462089E-01   0.000000      0.9015000E-01  0.1356221E-01  0.7658780E-01 -0.9818535E-15  0.1250000E-04   99.99999    
   425  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000      0.4940000E-01  0.2103190      0.2509976       0.000000      0.2509976      0.2103190      0.4067856E-01   0.000000      0.5780978E-01  0.8721442E-02  0.4908834E-01 -0.9697104E-15  0.1250000E-04   99.99999    
   456  0.3659650      0.4354125E-01   0.000000       0.000000      0.1151038E-03   0.000000      0.1298000      0.1846054      0.3045417       0.000000      0.3045417      0.1846054      0.1199363       0.000000      0.6376902E-01  0.9748576E-02  0.5402044E-01 -0.1595946E-14  0.1250000E-04   99.99999    
   486  0.3659650      0.4342615E-01   0.000000       0.000000     -0.1151038E-03   0.000000      0.6000000E-03  0.2694509      0.2606720       0.000000      0.2606720      0.2694509     -0.8778906E-02   0.000000      0.6320380E-01  0.9494010E-02  0.5370979E-01 -0.2385245E-14  0.1250000E-04   99.99999    
   517  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.2786842      0.2692421       0.000000      0.2692421      0.2786842     -0.9442041E-02   0.000000      0.6685217E-01  0.1004204E-01  0.5681013E-01 -0.1840542E-14  0.1250000E-04   99.99999    
   547  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000      0.2000000E-03  0.2702991      0.2605569       0.000000      0.2605569      0.2702991     -0.9742198E-02   0.000000      0.6618750E-01  0.9942198E-02  0.5624530E-01 -0.2782496E-14  0.1250000E-04   99.99999    
   578  0.3659650      0.4342615E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.2797473      0.2692421       0.000000      0.2692421      0.2797473     -0.1050517E-01   0.000000      0.6993533E-01  0.1050517E-01  0.5943016E-01 -0.2950765E-14  0.1250000E-04   99.99999    
