  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.3403981      0.3109265E-01   0.000000      0.9039810E-01  0.3109265E-01   0.000000      0.7080000E-01  0.2217927      0.1603021       0.000000      0.1603021      0.2217927     -0.6149058E-01   0.000000      0.7645000E-01  0.1079983E-01  0.6565017E-01 -0.1922074E-14  0.1250000E-04   99.99999    
    60  0.3403981      0.2952665E-01   0.000000       0.000000     -0.1566002E-02   0.000000      0.6800000E-02  0.1774907      0.1728206       0.000000      0.1728206      0.1774907     -0.4670087E-02   0.000000      0.9310000E-01  0.1303609E-01  0.8006391E-01 -0.2669739E-14  0.1250000E-04   99.99999    
    91  0.3403981      0.3002549E-01   0.000000       0.000000      0.4988389E-03   0.000000      0.2180000E-01  0.1782473      0.1830652       0.000000      0.1830652      0.1782473      0.4817885E-02   0.000000      0.1176500      0.1648328E-01  0.1011667     -0.2695760E-14  0.1250000E-04   99.99999    
   121  0.3747133      0.3139475E-01   0.000000      0.3431520E-01  0.1369258E-02   0.000000      0.1452000      0.9478075E-01  0.1889964       0.000000      0.1889964      0.9478075E-01  0.9421561E-01   0.000000      0.1078000      0.1529994E-01  0.9250007E-01 -0.1493597E-14  0.1250000E-04   99.99999    
   152  0.3403981      0.2952665E-01   0.000000     -0.3431520E-01 -0.1868097E-02   0.000000      0.5680000E-01  0.1293427      0.1985801       0.000000      0.1985801      0.1293427      0.6923739E-01   0.000000      0.1674000      0.2374590E-01  0.1436541     -0.9332812E-15  0.1250000E-04   99.99999    
   182  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.2155141      0.1771599       0.000000      0.1771599      0.2155141     -0.3835424E-01   0.000000      0.2782000      0.3895424E-01  0.2392458     -0.2671474E-14  0.1250000E-04   99.99999    
   213  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.2208713      0.1830652       0.000000      0.1830652      0.2208713     -0.3780606E-01   0.000000      0.2700000      0.3780606E-01  0.2321939     -0.2192690E-14  0.1250000E-04   99.99999    
   244  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.2161248      0.1830652       0.000000      0.1830652      0.2161248     -0.3305953E-01   0.000000      0.2389583      0.3345953E-01  0.2054988     -0.1831868E-14  0.1250000E-04   99.99999    
   274  0.3403981      0.2964265E-01   0.000000       0.000000      0.1159977E-03   0.000000      0.1640000E-01  0.1838368      0.1772260       0.000000      0.1772260      0.1838368     -0.6610885E-02   0.000000      0.1634917      0.2289489E-01  0.1405968     -0.1856154E-14  0.1250000E-04   99.99999    
   305  0.3403981      0.2952665E-01   0.000000       0.000000     -0.1159977E-03   0.000000      0.1300000E-01  0.1867083      0.1832867       0.000000      0.1832867      0.1867083     -0.3421681E-02   0.000000      0.1181000      0.1653768E-01  0.1015623     -0.2095546E-14  0.1250000E-04   99.99999    
   335  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.4840000E-01  0.1400192      0.1791552       0.000000      0.1791552      0.1400192      0.3913603E-01   0.000000      0.6600000E-01  0.9263976E-02  0.5673602E-01 -0.2662801E-14  0.1250000E-04   99.99999    
   366  0.3500834      0.4785008E-01   0.000000      0.9685273E-02  0.1832343E-01   0.000000      0.2014000      0.6830087E-01  0.2321866       0.000000      0.2321866      0.6830087E-01  0.1638857       0.000000      0.6490000E-01  0.9505576E-02  0.5539442E-01 -0.1162265E-14  0.1250000E-04   99.99999    
   397  0.3403981      0.2952665E-01   0.000000     -0.9685273E-02 -0.1832343E-01   0.000000      0.8920000E-01  0.1017634      0.2062668       0.000000      0.2062668      0.1017634      0.1045034       0.000000      0.9015000E-01  0.1270533E-01  0.7744467E-01 -0.1394718E-14  0.1250000E-04   99.99999    
   425  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.4940000E-01  0.1327039      0.1739485       0.000000      0.1739485      0.1327039      0.4124462E-01   0.000000      0.5780978E-01  0.8155385E-02  0.4965440E-01 -0.1842276E-14  0.1250000E-04   99.99999    
   456  0.3403981      0.2987936E-01   0.000000       0.000000      0.3527086E-03   0.000000      0.1298000      0.1041982      0.2244387       0.000000      0.2244387      0.1041982      0.1202404       0.000000      0.6376902E-01  0.9206860E-02  0.5456216E-01 -0.1476250E-14  0.1250000E-04   99.99999    
   486  0.3403981      0.2952665E-01   0.000000       0.000000     -0.3527086E-03   0.000000      0.6000000E-03  0.1854098      0.1775126       0.000000      0.1775126      0.1854098     -0.7897242E-02   0.000000      0.6320380E-01  0.8849950E-02  0.5435385E-01 -0.2744333E-14  0.1250000E-04   99.99999    
   517  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.1918260      0.1830652       0.000000      0.1830652      0.1918260     -0.8760804E-02   0.000000      0.6685217E-01  0.9360804E-02  0.5749137E-01 -0.2026157E-14  0.1250000E-04   99.99999    
   547  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.2000000E-03  0.1862276      0.1771599       0.000000      0.1771599      0.1862276     -0.9067735E-02   0.000000      0.6618750E-01  0.9267735E-02  0.5691976E-01 -0.2548309E-14  0.1250000E-04   99.99999    
   578  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.1928577      0.1830652       0.000000      0.1830652      0.1928577     -0.9792515E-02   0.000000      0.6993533E-01  0.9792515E-02  0.6014281E-01 -0.2119832E-14  0.1250000E-04   99.99999    
   609  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.1930771      0.1830652       0.000000      0.1830652      0.1930771     -0.1001191E-01   0.000000      0.7150217E-01  0.1001191E-01  0.6149027E-01 -0.3334139E-14  0.1250000E-04   99.99999    
   639  0.3708337      0.3810643E-01   0.000000      0.3043559E-01  0.8579786E-02   0.000000      0.1216000      0.1242823      0.1967415       0.000000      0.1967415      0.1242823      0.7245915E-01   0.000000      0.7068750E-01  0.1012548E-01  0.6056202E-01 -0.1373901E-14  0.1250000E-04   99.99999    
   670  0.3403981      0.2952665E-01   0.000000     -0.3043559E-01 -0.8579786E-02   0.000000      0.6080000E-01  0.1133512      0.2026186       0.000000      0.2026186      0.1133512      0.8926741E-01   0.000000      0.7458533E-01  0.1054797E-01  0.6403735E-01 -0.2267284E-14  0.1250000E-04   99.99999    
   700  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.8520000E-01  0.1261203      0.2008059       0.000000      0.2008059      0.1261203      0.7468567E-01   0.000000      0.7367120E-01  0.1051433E-01  0.6315686E-01 -0.9662410E-15  0.1250000E-04   99.99999    
   731  0.3403981      0.3044686E-01   0.000000       0.000000      0.9202104E-03   0.000000      0.2512000      0.7452387E-01  0.3130640       0.000000      0.3130640      0.7452387E-01  0.2385402       0.000000      0.7766848E-01  0.1173963E-01  0.6592885E-01 -0.8795048E-15  0.1250000E-04   99.99999    
   762  0.3403981      0.2952665E-01   0.000000       0.000000     -0.9202104E-03   0.000000      0.5000000E-01  0.1489387      0.1887158       0.000000      0.1887158      0.1489387      0.3977712E-01   0.000000      0.7923533E-01  0.1114309E-01  0.6809223E-01 -0.1320125E-14  0.1250000E-04   99.99999    
   790  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.9600000E-02  0.1668519      0.1653492       0.000000      0.1653492      0.1668519     -0.1502713E-02   0.000000      0.7929239E-01  0.1110271E-01  0.6818968E-01 -0.2407796E-14  0.1250000E-04   99.99999    
   821  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.8040000E-01  0.1252279      0.1909081       0.000000      0.1909081      0.1252279      0.6568019E-01   0.000000      0.1045000      0.1471981E-01  0.8978019E-01 -0.1824929E-14  0.1250000E-04   99.99999    
   851  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.5780000E-01  0.1447423      0.1820552       0.000000      0.1820552      0.1447423      0.3731286E-01   0.000000      0.1459000      0.2048714E-01  0.1254129     -0.1488393E-14  0.1250000E-04   99.99999    
   882  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.1900000E-01  0.1935471      0.1840408       0.000000      0.1840408      0.1935471     -0.9506311E-02   0.000000      0.2035000      0.2850631E-01  0.1749937     -0.1953299E-14  0.1250000E-04   99.99999    
   912  0.3403981      0.2952665E-01   0.000000       0.000000       0.000000       0.000000      0.1400000E-02  0.2060467      0.1771599       0.000000      0.1771599      0.2060467     -0.2888685E-01   0.000000      0.2163000      0.3028685E-01  0.1860132     -0.3302913E-14  0.1250000E-04   99.99999    
