  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.2698573      0.9831856E-02   0.000000      0.1985732E-01  0.9831856E-02   0.000000      0.7080000E-01  0.5526307E-02  0.3838304E-01   0.000000      0.3838304E-01  0.5526307E-02  0.3285673E-01   0.000000      0.7645000E-01  0.8254094E-02  0.6819591E-01  0.5048045E-15  0.1250000E-04   99.99999    
    60  0.2428923      0.5525745E-02   0.000000     -0.2696507E-01 -0.4306111E-02   0.000000      0.6800000E-02  0.1480597E-01  0.4321846E-01   0.000000      0.4321846E-01  0.1480597E-01  0.2841249E-01   0.000000      0.9310000E-01  0.9658689E-02  0.8344131E-01 -0.1674008E-15  0.1250000E-04   99.99999    
    91  0.2520027      0.5888028E-02   0.000000      0.9110493E-02  0.3622835E-03   0.000000      0.2180000E-01  0.3394120E-01  0.3447356E-01   0.000000      0.3447356E-01  0.3394120E-01  0.5323528E-03   0.000000      0.1176500      0.1179487E-01  0.1058551     -0.4484260E-15  0.1250000E-04   99.99999    
   121  0.3130893      0.1117912E-01   0.000000      0.6108657E-01  0.5291094E-02   0.000000      0.1452000       0.000000      0.6621689E-01   0.000000      0.6621689E-01   0.000000      0.6621689E-01   0.000000      0.1078000      0.1260544E-01  0.9519456E-01  0.1387779E-16  0.1250000E-04   99.99999    
   152  0.2607814      0.8764250E-02   0.000000     -0.5230787E-01 -0.2414873E-02   0.000000      0.5680000E-01   0.000000      0.9148104E-01   0.000000      0.9148104E-01   0.000000      0.9148104E-01   0.000000      0.1674000      0.2004170E-01  0.1473583      0.4857226E-15  0.1250000E-04   99.99999    
   182  0.2428923      0.5525745E-02   0.000000     -0.1788919E-01 -0.3238505E-02   0.000000      0.6000000E-03  0.4443380E-01  0.3814543E-01   0.000000      0.3814543E-01  0.4443380E-01 -0.6288378E-02   0.000000      0.2782000      0.2801607E-01  0.2501839     -0.4727121E-15  0.1250000E-04   99.99999    
   213  0.2428923      0.5525745E-02   0.000000       0.000000       0.000000       0.000000       0.000000      0.6122364E-01  0.3425962E-01   0.000000      0.3425962E-01  0.6122364E-01 -0.2696402E-01   0.000000      0.2700000      0.2696402E-01  0.2430360     -0.1245531E-14  0.1250000E-04   99.99999    
   244  0.2428923      0.5525745E-02   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.5772361E-01  0.3425962E-01   0.000000      0.3425962E-01  0.5772361E-01 -0.2346399E-01   0.000000      0.2389583      0.2386399E-01  0.2150943     -0.1106754E-14  0.1250000E-04   99.99999    
   274  0.2464888      0.5842112E-02   0.000000      0.3596588E-02  0.3163672E-03   0.000000      0.1640000E-01  0.3737307E-01  0.3348072E-01   0.000000      0.3348072E-01  0.3737307E-01 -0.3892342E-02   0.000000      0.1634917      0.1637939E-01  0.1471123     -0.4336809E-15  0.1250000E-04   99.99999    
   305  0.2432039      0.5529160E-02   0.000000     -0.3284895E-02 -0.3129520E-03   0.000000      0.1300000E-01  0.3029853E-01  0.3506899E-01   0.000000      0.3506899E-01  0.3029853E-01  0.4770462E-02   0.000000      0.1181000      0.1182739E-01  0.1062726     -0.5533768E-15  0.1250000E-04   99.99999    
   335  0.2583936      0.7883555E-02   0.000000      0.1518963E-01  0.2354394E-02   0.000000      0.4840000E-01  0.1358973E-01  0.3764881E-01   0.000000      0.3764881E-01  0.1358973E-01  0.2405908E-01   0.000000      0.6600000E-01  0.6796892E-02  0.5920311E-01  0.5360296E-15  0.1250000E-04   99.99999    
   366  0.3350920      0.3510936E-01   0.000000      0.7669844E-01  0.2722580E-01   0.000000      0.2014000       0.000000      0.8949090E-01   0.000000      0.8949090E-01   0.000000      0.8949090E-01   0.000000      0.6490000E-01  0.7984857E-02  0.5691514E-01  0.4544976E-15  0.1250000E-04   99.99999    
   397  0.2846987      0.1355066E-01   0.000000     -0.5039334E-01 -0.2155870E-01   0.000000      0.8920000E-01   0.000000      0.1493967       0.000000      0.1493967       0.000000      0.1493967       0.000000      0.9015000E-01  0.1175532E-01  0.7839469E-01  0.1214306E-15  0.1250000E-04   99.99999    
   425  0.2624995      0.8628338E-02   0.000000     -0.2219920E-01 -0.4922321E-02   0.000000      0.4940000E-01   0.000000      0.6981347E-01   0.000000      0.6981347E-01   0.000000      0.6981347E-01   0.000000      0.5780978E-01  0.6708054E-02  0.5110173E-01  0.2758210E-15  0.1250000E-04   99.99999    
   456  0.2772328      0.1167930E-01   0.000000      0.1473329E-01  0.3050966E-02   0.000000      0.1298000       0.000000      0.1040501       0.000000      0.1040501       0.000000      0.1040501       0.000000      0.6376902E-01  0.7965646E-02  0.5580338E-01  0.4302114E-15  0.1250000E-04   99.99999    
   486  0.2428923      0.5525745E-02   0.000000     -0.3434051E-01 -0.6153559E-02   0.000000      0.6000000E-03  0.1282408E-01  0.4733710E-01   0.000000      0.4733710E-01  0.1282408E-01  0.3451302E-01   0.000000      0.6320380E-01  0.6581041E-02  0.5662276E-01  0.2012279E-15  0.1250000E-04   99.99999    
   517  0.2428923      0.5525745E-02   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.4033593E-01  0.3425962E-01   0.000000      0.3425962E-01  0.4033593E-01 -0.6076309E-02   0.000000      0.6685217E-01  0.6676309E-02  0.6017587E-01 -0.1603752E-14  0.1250000E-04   99.99999    
   547  0.2428923      0.5525745E-02   0.000000       0.000000       0.000000       0.000000      0.2000000E-03  0.3956440E-01  0.3315447E-01   0.000000      0.3315447E-01  0.3956440E-01 -0.6409930E-02   0.000000      0.6618750E-01  0.6609930E-02  0.5957757E-01  0.1040834E-15  0.1250000E-04   99.99999    
   578  0.2428923      0.5525745E-02   0.000000       0.000000       0.000000       0.000000       0.000000      0.4124383E-01  0.3425962E-01   0.000000      0.3425962E-01  0.4124383E-01 -0.6984213E-02   0.000000      0.6993533E-01  0.6984213E-02  0.6295111E-01 -0.1093743E-14  0.1250000E-04   99.99999    
   609  0.2428923      0.5525745E-02   0.000000       0.000000       0.000000       0.000000       0.000000      0.4140031E-01  0.3425962E-01   0.000000      0.3425962E-01  0.4140031E-01 -0.7140689E-02   0.000000      0.7150217E-01  0.7140689E-02  0.6436148E-01 -0.8326673E-16  0.1250000E-04   99.99999    
   639  0.3295806      0.1715954E-01   0.000000      0.8668838E-01  0.1163380E-01   0.000000      0.1216000      0.2639292E-01  0.4205657E-01   0.000000      0.4205657E-01  0.2639292E-01  0.1566365E-01   0.000000      0.7068750E-01  0.7614170E-02  0.6307333E-01 -0.9818535E-15  0.1250000E-04   99.99999    
   670  0.2781397      0.1194062E-01   0.000000     -0.5144095E-01 -0.5218918E-02   0.000000      0.6080000E-01   0.000000      0.1081496       0.000000      0.1081496       0.000000      0.1081496       0.000000      0.7458533E-01  0.9310301E-02  0.6527502E-01 -0.1370432E-15  0.1250000E-04   99.99999    
