  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.4189577      0.9442002E-01   0.000000      0.1689577      0.9442002E-01   0.000000      0.7080000E-01  0.6981866      0.4925596       0.000000      0.4925596      0.6981866     -0.2056270       0.000000      0.7645000E-01  0.1304929E-01  0.6340071E-01  0.2109424E-14  0.1250000E-04   99.99999    
    60  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.6800000E-02  0.5567279      0.5476361       0.000000      0.5476361      0.5567279     -0.9091813E-02   0.000000      0.9310000E-01  0.1589181E-01  0.7720819E-01  0.1543904E-14  0.1250000E-04   99.99999    
    91  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.2180000E-01  0.5836865      0.5854041       0.000000      0.5854041      0.5836865      0.1717597E-02   0.000000      0.1176500      0.2008240E-01  0.9756760E-01  0.1117162E-14  0.1250000E-04   99.99999    
   121  0.4387557      0.9765549E-01   0.000000      0.1979798E-01  0.3235468E-02   0.000000      0.1452000      0.4657381      0.5694656       0.000000      0.5694656      0.4657381      0.1037275       0.000000      0.1078000      0.1843902E-01  0.8936098E-01  0.1321859E-14  0.1250000E-04   99.99999    
   152  0.4189577      0.9442002E-01   0.000000     -0.1979798E-01 -0.3235468E-02   0.000000      0.5680000E-01  0.5411505      0.5923614       0.000000      0.5923614      0.5411505      0.5121084E-01   0.000000      0.1674000      0.2862261E-01  0.1387774      0.2900458E-14  0.1250000E-04   99.99999    
   182  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.6134078      0.5665201       0.000000      0.5665201      0.6134078     -0.4688767E-01   0.000000      0.2782000      0.4748767E-01  0.2307123      0.1540434E-14  0.1250000E-04   99.99999    
   213  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.6314921      0.5854041       0.000000      0.5854041      0.6314921     -0.4608796E-01   0.000000      0.2700000      0.4608796E-01  0.2239120      0.1360023E-14  0.1250000E-04   99.99999    
   244  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.6257934      0.5854041       0.000000      0.5854041      0.6257934     -0.4038927E-01   0.000000      0.2389583      0.4078927E-01  0.1981691      0.1630640E-14  0.1250000E-04   99.99999    
   274  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.1640000E-01  0.5780275      0.5665201       0.000000      0.5665201      0.5780275     -0.1150740E-01   0.000000      0.1634917      0.2790740E-01  0.1355843      0.4961309E-15  0.1250000E-04   99.99999    
   305  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.1300000E-01  0.5925634      0.5854041       0.000000      0.5854041      0.5925634     -0.7159216E-02   0.000000      0.1181000      0.2015922E-01  0.9794078E-01  0.1672273E-14  0.1250000E-04   99.99999    
   335  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.4840000E-01  0.5293861      0.5665201       0.000000      0.5665201      0.5293861      0.3713405E-01   0.000000      0.6600000E-01  0.1126595E-01  0.5473405E-01  0.2295039E-14  0.1250000E-04   99.99999    
   366  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.2014000      0.4260894      0.6163409       0.000000      0.6163409      0.4260894      0.1902514       0.000000      0.6490000E-01  0.1114857E-01  0.5375143E-01  0.1951564E-14  0.1250000E-04   99.99999    
   397  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.8920000E-01  0.5115924      0.5854041       0.000000      0.5854041      0.5115924      0.7381174E-01   0.000000      0.9015000E-01  0.1538826E-01  0.7476174E-01  0.6539908E-15  0.1250000E-04   99.99999    
   425  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.4940000E-01  0.4946562      0.5341767       0.000000      0.5341767      0.4946562      0.3952056E-01   0.000000      0.5780978E-01  0.9879443E-02  0.4793034E-01  0.1061651E-14  0.1250000E-04   99.99999    
   456  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.1298000      0.4855683      0.6044385       0.000000      0.6044385      0.4855683      0.1188701       0.000000      0.6376902E-01  0.1092988E-01  0.5283914E-01  0.1335737E-14  0.1250000E-04   99.99999    
   486  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.5767088      0.5665201       0.000000      0.5665201      0.5767088     -0.1018865E-01   0.000000      0.6320380E-01  0.1078865E-01  0.5241516E-01  0.1255940E-14  0.1250000E-04   99.99999    
   517  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.5962156      0.5854041       0.000000      0.5854041      0.5962156     -0.1081141E-01   0.000000      0.6685217E-01  0.1141141E-01  0.5544076E-01  0.1670539E-14  0.1250000E-04   99.99999    
   547  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.2000000E-03  0.5776181      0.5665201       0.000000      0.5665201      0.5776181     -0.1109795E-01   0.000000      0.6618750E-01  0.1129795E-01  0.5488955E-01  0.1283695E-14  0.1250000E-04   99.99999    
   578  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.5973418      0.5854041       0.000000      0.5854041      0.5973418     -0.1193769E-01   0.000000      0.6993533E-01  0.1193769E-01  0.5799763E-01  0.7615436E-15  0.1250000E-04   99.99999    
   609  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.5976093      0.5854041       0.000000      0.5854041      0.5976093     -0.1220515E-01   0.000000      0.7150217E-01  0.1220515E-01  0.5929703E-01  0.1469311E-14  0.1250000E-04   99.99999    
   639  0.4189577      0.1010743       0.000000       0.000000      0.6654258E-02   0.000000      0.1216000      0.4804835      0.5833016       0.000000      0.5833016      0.4804835      0.1028181       0.000000      0.7068750E-01  0.1212765E-01  0.5855985E-01  0.9315465E-15  0.1250000E-04   99.99999    
   670  0.4189577      0.9442002E-01   0.000000       0.000000     -0.6654258E-02   0.000000      0.6080000E-01  0.5373356      0.5920584       0.000000      0.5920584      0.5373356      0.5472283E-01   0.000000      0.7458533E-01  0.1273143E-01  0.6185390E-01  0.1162265E-14  0.1250000E-04   99.99999    
   700  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.8520000E-01  0.5074718      0.5800579       0.000000      0.5800579      0.5074718      0.7258611E-01   0.000000      0.7367120E-01  0.1261389E-01  0.6105731E-01  0.1002670E-14  0.1250000E-04   99.99999    
   731  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.2512000      0.4185696      0.6563436       0.000000      0.6563436      0.4185696      0.2377741       0.000000      0.7766848E-01  0.1342594E-01  0.6424254E-01  0.4718448E-15  0.1250000E-04   99.99999    
   762  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.5000000E-01  0.5499751      0.5864465       0.000000      0.5864465      0.5499751      0.3647135E-01   0.000000      0.7923533E-01  0.1352865E-01  0.6570667E-01  0.9540979E-15  0.1250000E-04   99.99999    
   790  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.9600000E-02  0.5326870      0.5287521       0.000000      0.5287521      0.5326870     -0.3934906E-02   0.000000      0.7929239E-01  0.1353491E-01  0.6575749E-01  0.1679212E-14  0.1250000E-04   99.99999    
   821  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.8040000E-01  0.5251537      0.5877081       0.000000      0.5877081      0.5251537      0.6255444E-01   0.000000      0.1045000      0.1784556E-01  0.8665445E-01  0.1720846E-14  0.1250000E-04   99.99999    
   851  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.5780000E-01  0.5341875      0.5670812       0.000000      0.5670812      0.5341875      0.3289369E-01   0.000000      0.1459000      0.2490631E-01  0.1209937      0.8326673E-16  0.1250000E-04   99.99999    
   882  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.1900000E-01  0.6011408      0.5854041       0.000000      0.5854041      0.6011408     -0.1573667E-01   0.000000      0.2035000      0.3473667E-01  0.1687633      0.1408595E-14  0.1250000E-04   99.99999    
   912  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.1400000E-02  0.6020417      0.5665201       0.000000      0.5665201      0.6020417     -0.3552158E-01   0.000000      0.2163000      0.3692158E-01  0.1793784      0.1131040E-14  0.1250000E-04   99.99999    
   943  0.4189577      0.9442002E-01   0.000000       0.000000       0.000000       0.000000      0.2000000E-03  0.6311982      0.5854041       0.000000      0.5854041      0.6311982     -0.4579408E-01   0.000000      0.2694500      0.4599408E-01  0.2234559      0.1790235E-14  0.1250000E-04   99.99999    
