  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.3885653      0.6133304E-01   0.000000      0.1385653      0.6133304E-01   0.000000      0.7080000E-01  0.4604005      0.3191188       0.000000      0.3191188      0.4604005     -0.1412817       0.000000      0.7645000E-01  0.1218332E-01  0.6426668E-01 -0.1942890E-14  0.1250000E-04   99.99999    
    60  0.3885653      0.6055778E-01   0.000000       0.000000     -0.7752566E-03   0.000000      0.6800000E-02  0.3592437      0.3520104       0.000000      0.3520104      0.3592437     -0.7233351E-02   0.000000      0.9310000E-01  0.1480861E-01  0.7829139E-01 -0.9818535E-15  0.1250000E-04   99.99999    
    91  0.3885653      0.6055778E-01   0.000000       0.000000       0.000000       0.000000      0.2180000E-01  0.3723718      0.3754582       0.000000      0.3754582      0.3723718      0.3086438E-02   0.000000      0.1176500      0.1871356E-01  0.9893644E-01 -0.9020562E-15  0.1250000E-04   99.99999    
   121  0.4155980      0.6339396E-01   0.000000      0.2703270E-01  0.2836180E-02   0.000000      0.1452000      0.2717591      0.3698622       0.000000      0.3698622      0.2717591      0.9810308E-01   0.000000      0.1078000      0.1722805E-01  0.9057195E-01 -0.2671474E-15  0.1250000E-04   99.99999    
   152  0.3885653      0.6055778E-01   0.000000     -0.2703270E-01 -0.2836180E-02   0.000000      0.5680000E-01  0.3249701      0.3849035       0.000000      0.3849035      0.3249701      0.5993334E-01   0.000000      0.1674000      0.2673554E-01  0.1406645      0.1804112E-15  0.1250000E-04   99.99999    
   182  0.3885653      0.6055778E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.4069975      0.3633467       0.000000      0.3633467      0.4069975     -0.4365085E-01   0.000000      0.2782000      0.4425085E-01  0.2339491     -0.7910339E-15  0.1250000E-04   99.99999    
   213  0.3885653      0.6055778E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.4184048      0.3754582       0.000000      0.3754582      0.4184048     -0.4294655E-01   0.000000      0.2700000      0.4294655E-01  0.2270534     -0.8812395E-15  0.1250000E-04   99.99999    
   244  0.3885653      0.6055778E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.4130673      0.3754582       0.000000      0.3754582      0.4130673     -0.3760902E-01   0.000000      0.2389583      0.3800902E-01  0.2009493     -0.5898060E-15  0.1250000E-04   99.99999    
   274  0.3885653      0.6055778E-01   0.000000       0.000000       0.000000       0.000000      0.1640000E-01  0.3729519      0.3633467       0.000000      0.3633467      0.3729519     -0.9605198E-02   0.000000      0.1634917      0.2600520E-01  0.1374865     -0.9436896E-15  0.1250000E-04   99.99999    
