  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.4823121      0.2662828       0.000000      0.2323121      0.2662828       0.000000      0.7080000E-01   1.818357       1.375761       0.000000       1.375761       1.818357     -0.4425963       0.000000      0.7645000E-01  0.1480131E-01  0.6164869E-01 -0.1110223E-15  0.1250000E-04   99.99999    
    60  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.6800000E-02   1.555686       1.544440       0.000000       1.544440       1.555686     -0.1124609E-01   0.000000      0.9310000E-01  0.1804609E-01  0.7505391E-01  0.5863365E-15  0.1250000E-04   99.99999    
    91  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.2180000E-01   1.651958       1.650953       0.000000       1.650953       1.651958     -0.1004752E-02   0.000000      0.1176500      0.2280475E-01  0.9484525E-01  0.8708312E-15  0.1250000E-04   99.99999    
   121  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1452000       1.473392       1.597697       0.000000       1.597697       1.473392      0.1243045       0.000000      0.1078000      0.2089547E-01  0.8690453E-01 -0.1595946E-15  0.1250000E-04   99.99999    
   152  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.5680000E-01   1.626601       1.650953       0.000000       1.650953       1.626601      0.2435193E-01   0.000000      0.1674000      0.3244807E-01  0.1349519      0.1353084E-14  0.1250000E-04   99.99999    
   182  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.6000000E-03   1.651022       1.597697       0.000000       1.597697       1.651022     -0.5332505E-01   0.000000      0.2782000      0.5392505E-01  0.2242750      0.1262879E-14  0.1250000E-04   99.99999    
   213  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000       0.000000       1.703289       1.650953       0.000000       1.650953       1.703289     -0.5233560E-01   0.000000      0.2700000      0.5233560E-01  0.2176644      0.6036838E-15  0.1250000E-04   99.99999    
   244  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.4000000E-03   1.696872       1.650953       0.000000       1.650953       1.696872     -0.4591862E-01   0.000000      0.2389583      0.4631862E-01  0.1926397     -0.2081668E-16  0.1250000E-04   99.99999    
   274  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1640000E-01   1.612987       1.597697       0.000000       1.597697       1.612987     -0.1529050E-01   0.000000      0.1634917      0.3169050E-01  0.1318012      0.4718448E-15  0.1250000E-04   99.99999    
   305  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1300000E-01   1.660845       1.650953       0.000000       1.650953       1.660845     -0.9891977E-02   0.000000      0.1181000      0.2289198E-01  0.9520802E-01   0.000000      0.1250000E-04   99.99999    
   335  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.4840000E-01   1.562090       1.597697       0.000000       1.597697       1.562090      0.3560686E-01   0.000000      0.6600000E-01  0.1279315E-01  0.5320685E-01 -0.7008283E-15  0.1250000E-04   99.99999    
   366  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.2014000       1.475299       1.664114       0.000000       1.664114       1.475299      0.1888145       0.000000      0.6490000E-01  0.1258553E-01  0.5231447E-01  0.6748074E-15  0.1250000E-04   99.99999    
   397  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.8920000E-01   1.579228       1.650953       0.000000       1.650953       1.579228      0.7172573E-01   0.000000      0.9015000E-01  0.1747427E-01  0.7267573E-01  0.5655199E-15  0.1250000E-04   99.99999    
   425  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.4940000E-01   1.452989       1.491184       0.000000       1.491184       1.452989      0.3819441E-01   0.000000      0.5780978E-01  0.1120559E-01  0.4660419E-01  0.5967449E-15  0.1250000E-04   99.99999    
   456  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1298000       1.533514       1.650953       0.000000       1.650953       1.533514      0.1174393       0.000000      0.6376902E-01  0.1236070E-01  0.5140832E-01  0.4996004E-15  0.1250000E-04   99.99999    
   486  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.6000000E-03   1.609348       1.597697       0.000000       1.597697       1.609348     -0.1165114E-01   0.000000      0.6320380E-01  0.1225114E-01  0.5095266E-01  0.6106227E-15  0.1250000E-04   99.99999    
   517  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.6000000E-03   1.663312       1.650953       0.000000       1.650953       1.663312     -0.1235833E-01   0.000000      0.6685217E-01  0.1295833E-01  0.5389385E-01 -0.1752071E-15  0.1250000E-04   99.99999    
   547  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.2000000E-03   1.610326       1.597697       0.000000       1.597697       1.610326     -0.1262949E-01   0.000000      0.6618750E-01  0.1282949E-01  0.5335801E-01 -0.4839878E-15  0.1250000E-04   99.99999    
   578  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000       0.000000       1.664509       1.650953       0.000000       1.650953       1.664509     -0.1355595E-01   0.000000      0.6993533E-01  0.1355595E-01  0.5637937E-01  0.9159340E-15  0.1250000E-04   99.99999    
   609  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000       0.000000       1.664813       1.650953       0.000000       1.650953       1.664813     -0.1385966E-01   0.000000      0.7150217E-01  0.1385966E-01  0.5764251E-01  0.1073794E-14  0.1250000E-04   99.99999    
   639  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1216000       1.495715       1.603609       0.000000       1.603609       1.495715      0.1078943       0.000000      0.7068750E-01  0.1370572E-01  0.5698178E-01  0.7424616E-15  0.1250000E-04   99.99999    
   670  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.6080000E-01   1.604611       1.650953       0.000000       1.650953       1.604611      0.4634271E-01   0.000000      0.7458533E-01  0.1445729E-01  0.6012804E-01  0.8795048E-15  0.1250000E-04   99.99999    
   700  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.8520000E-01   1.526777       1.597697       0.000000       1.597697       1.526777      0.7091990E-01   0.000000      0.7367120E-01  0.1428010E-01  0.5939110E-01  0.2012279E-15  0.1250000E-04   99.99999    
   731  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.2512000       1.443776       1.679904       0.000000       1.679904       1.443776      0.2361281       0.000000      0.7766848E-01  0.1507192E-01  0.6259656E-01 -0.7285839E-16  0.1250000E-04   99.99999    
   762  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.5000000E-01   1.616312       1.650953       0.000000       1.650953       1.616312      0.3464138E-01   0.000000      0.7923533E-01  0.1535862E-01  0.6387670E-01  0.1058181E-15  0.1250000E-04   99.99999    
   790  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.9600000E-02   1.496953       1.491184       0.000000       1.491184       1.496953     -0.5769684E-02   0.000000      0.7929239E-01  0.1536968E-01  0.6392271E-01  0.3226586E-15  0.1250000E-04   99.99999    
   821  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.8040000E-01   1.590809       1.650953       0.000000       1.650953       1.590809      0.6014418E-01   0.000000      0.1045000      0.2025581E-01  0.8424419E-01  0.9714451E-16  0.1250000E-04   99.99999    
   851  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.5780000E-01   1.568177       1.597697       0.000000       1.597697       1.568177      0.2951939E-01   0.000000      0.1459000      0.2828061E-01  0.1176194      0.6453171E-15  0.1250000E-04   99.99999    
   882  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1900000E-01   1.671399       1.650953       0.000000       1.650953       1.671399     -0.2044553E-01   0.000000      0.2035000      0.3944553E-01  0.1640545      0.1033895E-14  0.1250000E-04   99.99999    
   912  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1400000E-02   1.638223       1.597697       0.000000       1.597697       1.638223     -0.4052663E-01   0.000000      0.2163000      0.4192663E-01  0.1743734      0.5342948E-15  0.1250000E-04   99.99999    
   943  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.2000000E-03   1.702982       1.650953       0.000000       1.650953       1.702982     -0.5202899E-01   0.000000      0.2694500      0.5222899E-01  0.2172210      0.5134781E-15  0.1250000E-04   99.99999    
   974  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.4000000E-03   1.688632       1.650953       0.000000       1.650953       1.688632     -0.3767899E-01   0.000000      0.1964500      0.3807899E-01  0.1583710      0.4926615E-15  0.1250000E-04   99.99999    
  1004  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1122000       1.511887       1.597697       0.000000       1.597697       1.511887      0.8580929E-01   0.000000      0.1361500      0.2639071E-01  0.1097593      0.9436896E-15  0.1250000E-04   99.99999    
  1035  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.9340000E-01   1.572013       1.650953       0.000000       1.650953       1.572013      0.7893987E-01   0.000000      0.7460000E-01  0.1446013E-01  0.6013987E-01 -0.2619432E-15  0.1250000E-04   99.99999    
  1065  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1146000       1.497547       1.597697       0.000000       1.597697       1.497547      0.1001496       0.000000      0.7455000E-01  0.1445044E-01  0.6009956E-01  0.8847090E-15  0.1250000E-04   99.99999    
  1096  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.9380000E-01   1.571575       1.650953       0.000000       1.650953       1.571575      0.7937864E-01   0.000000      0.7440000E-01  0.1442136E-01  0.5997864E-01  0.1247266E-14  0.1250000E-04   99.99999    
  1127  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.4740000E-01   1.623809       1.650953       0.000000       1.650953       1.623809      0.2714419E-01   0.000000      0.1045000      0.2025581E-01  0.8424419E-01   0.000000      0.1250000E-04   99.99999    
  1155  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.7760000E-01   1.433219       1.491184       0.000000       1.491184       1.433219      0.5796446E-01   0.000000      0.1013000      0.1963554E-01  0.8166446E-01 -0.1040834E-15  0.1250000E-04   99.99999    
  1186  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.6920000E-01   1.602997       1.650953       0.000000       1.650953       1.602997      0.4795677E-01   0.000000      0.1095941      0.2124324E-01  0.8835088E-01  0.1040834E-14  0.1250000E-04   99.99999    
  1216  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.8720000E-01   1.536598       1.597697       0.000000       1.597697       1.536598      0.6109890E-01   0.000000      0.1346559      0.2610110E-01  0.1085548      0.7355228E-15  0.1250000E-04   99.99999    
  1247  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.7200000E-02   1.691553       1.650953       0.000000       1.650953       1.691553     -0.4059984E-01   0.000000      0.2466000      0.4779985E-01  0.1988002      0.1033895E-14  0.1250000E-04   99.99999    
  1277  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.2000000E-03   1.646789       1.597697       0.000000       1.597697       1.646789     -0.4909238E-01   0.000000      0.2543000      0.4929238E-01  0.2050076      0.9020562E-15  0.1250000E-04   99.99999    
  1308  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000       0.000000       1.691549       1.650953       0.000000       1.650953       1.691549     -0.4059562E-01   0.000000      0.2094333      0.4059562E-01  0.1688377      0.7840950E-15  0.1250000E-04   99.99999    
  1339  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1000000E-02   1.688567       1.650953       0.000000       1.650953       1.688567     -0.3761361E-01   0.000000      0.1992081      0.3861361E-01  0.1605945      0.3816392E-15  0.1250000E-04   99.99999    
  1369  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.6800000E-02   1.612994       1.597697       0.000000       1.597697       1.612994     -0.1529725E-01   0.000000      0.1140000      0.2209725E-01  0.9190275E-01  0.1113692E-14  0.1250000E-04   99.99999    
  1400  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1226000       1.548704       1.650953       0.000000       1.650953       1.548704      0.1022488       0.000000      0.1049919      0.2035116E-01  0.8464074E-01  0.3469447E-15  0.1250000E-04   99.99999    
  1430  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.9560000E-01   1.526149       1.597697       0.000000       1.597697       1.526149      0.7154824E-01   0.000000      0.1240833      0.2405176E-01  0.1000316      0.1901257E-14  0.1250000E-04   99.99999    
  1461  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.8740000E-01   1.579638       1.650953       0.000000       1.650953       1.579638      0.7131488E-01   0.000000      0.8298333E-01  0.1608512E-01  0.6689821E-01  0.8291978E-15  0.1250000E-04   99.99999    
  1492  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1940000E-01   1.654838       1.650953       0.000000       1.650953       1.654838     -0.3884494E-02   0.000000      0.1201250      0.2328449E-01  0.9684051E-01  0.1360023E-14  0.1250000E-04   99.99999    
  1521  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1128000       1.452105       1.544440       0.000000       1.544440       1.452105      0.9233520E-01   0.000000      0.1055781      0.2046479E-01  0.8511333E-01  0.1769418E-15  0.1250000E-04   99.99999    
  1552  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.4260000E-01   1.628821       1.650953       0.000000       1.650953       1.628821      0.2213218E-01   0.000000      0.1055937      0.2046782E-01  0.8512593E-01  0.7285839E-15  0.1250000E-04   99.99999    
  1582  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1840000E-01   1.597719       1.597697       0.000000       1.597697       1.597719     -0.2194827E-04   0.000000      0.9503906E-01  0.1842195E-01  0.7661711E-01  0.1144917E-14  0.1250000E-04   99.99999    
  1613  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.3360000E-01   1.646218       1.650953       0.000000       1.650953       1.646218      0.4735162E-02   0.000000      0.1489141      0.2886484E-01  0.1200492     -0.2428613E-16  0.1250000E-04   99.99999    
  1643  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000       0.000000       1.642240       1.597697       0.000000       1.597697       1.642240     -0.4454341E-01   0.000000      0.2298000      0.4454341E-01  0.1852566      0.5273559E-15  0.1250000E-04   99.99999    
  1674  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000       0.000000       1.683266       1.650953       0.000000       1.650953       1.683266     -0.3231239E-01   0.000000      0.1667000      0.3231239E-01  0.1343876      0.1026956E-14  0.1250000E-04   99.99999    
  1705  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.4800000E-02   1.675859       1.650953       0.000000       1.650953       1.675859     -0.2490530E-01   0.000000      0.1532500      0.2970530E-01  0.1235447      0.3608225E-15  0.1250000E-04   99.99999    
  1735  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.1400000E-02   1.624345       1.597697       0.000000       1.597697       1.624345     -0.2664800E-01   0.000000      0.1447000      0.2804800E-01  0.1166520      0.1696560E-14  0.1250000E-04   99.99999    
  1766  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.5860000E-01   1.615265       1.650953       0.000000       1.650953       1.615265      0.3568864E-01   0.000000      0.1182000      0.2291136E-01  0.9528864E-01  0.8673617E-16  0.1250000E-04   99.99999    
  1796  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.2580000E-01   1.589633       1.597697       0.000000       1.597697       1.589633      0.8064047E-02   0.000000      0.9150000E-01  0.1773595E-01  0.7376405E-01  0.5134781E-15  0.1250000E-04   99.99999    
  1827  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.4240000E-01   1.627821       1.650953       0.000000       1.650953       1.627821      0.2313275E-01   0.000000      0.9940000E-01  0.1926725E-01  0.8013275E-01  0.5967449E-15  0.1250000E-04   99.99999    
  1858  0.4823121      0.2662828       0.000000       0.000000       0.000000       0.000000      0.2200000E-02   1.665927       1.650953       0.000000       1.650953       1.665927     -0.1497383E-01   0.000000      0.8860000E-01  0.1717383E-01  0.7142617E-01  0.5967449E-15  0.1250000E-04   99.99999    
