  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.3862311      0.5935417E-01   0.000000      0.1362311      0.5935417E-01   0.000000      0.7080000E-01  0.4456254      0.3087238       0.000000      0.3087238      0.4456254     -0.1369016       0.000000      0.7645000E-01  0.1211643E-01  0.6433357E-01 -0.2643719E-14  0.1250000E-04   99.99999    
    60  0.3862311      0.5852608E-01   0.000000       0.000000     -0.8280823E-03   0.000000      0.6800000E-02  0.3473755      0.3402794       0.000000      0.3402794      0.3473755     -0.7096130E-02   0.000000      0.9310000E-01  0.1472421E-01  0.7837579E-01 -0.3051379E-14  0.1250000E-04   99.99999    
    91  0.3862311      0.5853922E-01   0.000000       0.000000      0.1313179E-04   0.000000      0.2180000E-01  0.3596819      0.3628617       0.000000      0.3628617      0.3596819      0.3179815E-02   0.000000      0.1176500      0.1860705E-01  0.9904295E-01 -0.3292505E-14  0.1250000E-04   99.99999    
   121  0.4137198      0.6131754E-01   0.000000      0.2748879E-01  0.2778325E-02   0.000000      0.1452000      0.2601605      0.3579587       0.000000      0.3579587      0.2601605      0.9779826E-01   0.000000      0.1078000      0.1713463E-01  0.9066537E-01 -0.2831069E-14  0.1250000E-04   99.99999    
   152  0.3862311      0.5852608E-01   0.000000     -0.2748879E-01 -0.2791457E-02   0.000000      0.5680000E-01  0.3120507      0.3725411       0.000000      0.3725411      0.3120507      0.6049043E-01   0.000000      0.1674000      0.2658982E-01  0.1408102     -0.1863093E-14  0.1250000E-04   99.99999    
   182  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.3945552      0.3511565       0.000000      0.3511565      0.3945552     -0.4339867E-01   0.000000      0.2782000      0.4399867E-01  0.2342013     -0.3323730E-14  0.1250000E-04   99.99999    
   213  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.4055635      0.3628617       0.000000      0.3628617      0.4055635     -0.4270180E-01   0.000000      0.2700000      0.4270180E-01  0.2272982     -0.4093947E-14  0.1250000E-04   99.99999    
   244  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.4002541      0.3628617       0.000000      0.3628617      0.4002541     -0.3739241E-01   0.000000      0.2389583      0.3779241E-01  0.2011659     -0.3427814E-14  0.1250000E-04   99.99999    
   274  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000      0.1640000E-01  0.3606135      0.3511565       0.000000      0.3511565      0.3606135     -0.9456993E-02   0.000000      0.1634917      0.2585699E-01  0.1376347     -0.3750472E-14  0.1250000E-04   99.99999    
   305  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000      0.1300000E-01  0.3685398      0.3628617       0.000000      0.3628617      0.3685398     -0.5678082E-02   0.000000      0.1181000      0.1867808E-01  0.9942192E-01 -0.3538836E-14  0.1250000E-04   99.99999    
   335  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000      0.4840000E-01  0.3140709      0.3520266       0.000000      0.3520266      0.3140709      0.3795579E-01   0.000000      0.6600000E-01  0.1044421E-01  0.5555579E-01 -0.3245668E-14  0.1250000E-04   99.99999    
   366  0.3862311      0.6156623E-01   0.000000       0.000000      0.3040144E-02   0.000000      0.2014000      0.2197232      0.4076398       0.000000      0.4076398      0.2197232      0.1879166       0.000000      0.6490000E-01  0.1044324E-01  0.5445676E-01 -0.8309325E-15  0.1250000E-04   99.99999    
   397  0.3862311      0.5852608E-01   0.000000       0.000000     -0.3040144E-02   0.000000      0.8920000E-01  0.2883413      0.3663199       0.000000      0.3663199      0.2883413      0.7797856E-01   0.000000      0.9015000E-01  0.1426159E-01  0.7588841E-01 -0.3792106E-14  0.1250000E-04   99.99999    
   425  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000      0.4940000E-01  0.2945700      0.3348021       0.000000      0.3348021      0.2945700      0.4023210E-01   0.000000      0.5780978E-01  0.9167898E-02  0.4864188E-01 -0.1691355E-14  0.1250000E-04   99.99999    
   456  0.3862311      0.5854133E-01   0.000000       0.000000      0.1524786E-04   0.000000      0.1298000      0.2730265      0.3926163       0.000000      0.3926163      0.2730265      0.1195899       0.000000      0.6376902E-01  0.1019487E-01  0.5357416E-01 -0.1380840E-14  0.1250000E-04   99.99999    
   486  0.3862311      0.5852608E-01   0.000000       0.000000     -0.1524786E-04   0.000000      0.6000000E-03  0.3605525      0.3511718       0.000000      0.3511718      0.3605525     -0.9380738E-02   0.000000      0.6320380E-01  0.9995985E-02  0.5320782E-01 -0.1994932E-14  0.1250000E-04   99.99999    
   517  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.3728347      0.3628617       0.000000      0.3628617      0.3728347     -0.9972993E-02   0.000000      0.6685217E-01  0.1057299E-01  0.5627918E-01 -0.3060052E-14  0.1250000E-04   99.99999    
   547  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000      0.2000000E-03  0.3614244      0.3511565       0.000000      0.3511565      0.3614244     -0.1026787E-01   0.000000      0.6618750E-01  0.1046787E-01  0.5571963E-01 -0.3174544E-14  0.1250000E-04   99.99999    
   578  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.3739223      0.3628617       0.000000      0.3628617      0.3739223     -0.1106061E-01   0.000000      0.6993533E-01  0.1106061E-01  0.5887472E-01 -0.4159867E-14  0.1250000E-04   99.99999    
   609  0.3862311      0.5852608E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.3741701      0.3628617       0.000000      0.3628617      0.3741701     -0.1130841E-01   0.000000      0.7150217E-01  0.1130841E-01  0.6019376E-01 -0.3698430E-14  0.1250000E-04   99.99999    
   639  0.3994101      0.6575095E-01   0.000000      0.1317910E-01  0.7224868E-02   0.000000      0.1216000      0.2801932      0.3700975       0.000000      0.3700975      0.2801932      0.8990427E-01   0.000000      0.7068750E-01  0.1129176E-01  0.5939574E-01 -0.2749537E-14  0.1250000E-04   99.99999    
