  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.3618883      0.4213548E-01   0.000000      0.1118883      0.4213548E-01   0.000000      0.7080000E-01  0.3129599      0.2183197       0.000000      0.2183197      0.3129599     -0.9464013E-01   0.000000      0.7645000E-01  0.1141640E-01  0.6503360E-01 -0.2310652E-14  0.1250000E-04   99.99999    
    60  0.3618883      0.4086947E-01   0.000000       0.000000     -0.1266008E-02   0.000000      0.6800000E-02  0.2440776      0.2383089       0.000000      0.2383089      0.2440776     -0.5768652E-02   0.000000      0.9310000E-01  0.1383466E-01  0.7926534E-01 -0.3370568E-14  0.1250000E-04   99.99999    
    91  0.3618883      0.4117447E-01   0.000000       0.000000      0.3049963E-03   0.000000      0.2180000E-01  0.2493830      0.2533907       0.000000      0.2533907      0.2493830      0.4007725E-02   0.000000      0.1176500      0.1748728E-01  0.1001627     -0.3917006E-14  0.1250000E-04   99.99999    
   121  0.3934575      0.4316561E-01   0.000000      0.3156923E-01  0.1991143E-02   0.000000      0.1452000      0.1593072      0.2547894       0.000000      0.2547894      0.1593072      0.9548224E-01   0.000000      0.1078000      0.1615739E-01  0.9164261E-01 -0.2393918E-14  0.1250000E-04   99.99999    
   152  0.3618883      0.4086947E-01   0.000000     -0.3156923E-01 -0.2296140E-02   0.000000      0.5680000E-01  0.1996185      0.2652221       0.000000      0.2652221      0.1996185      0.6560355E-01   0.000000      0.1674000      0.2506182E-01  0.1423382     -0.2189221E-14  0.1250000E-04   99.99999    
   182  0.3618883      0.4086947E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.2859574      0.2452168       0.000000      0.2452168      0.2859574     -0.4074052E-01   0.000000      0.2782000      0.4134052E-01  0.2368595     -0.3969047E-14  0.1250000E-04   99.99999    
   213  0.3618883      0.4086947E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.2935127      0.2533907       0.000000      0.2533907      0.2935127     -0.4012200E-01   0.000000      0.2700000      0.4012200E-01  0.2298780     -0.3268219E-14  0.1250000E-04   99.99999    
   244  0.3618883      0.4086947E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.2884999      0.2533907       0.000000      0.2533907      0.2884999     -0.3510921E-01   0.000000      0.2389583      0.3550921E-01  0.2034491     -0.4017620E-14  0.1250000E-04   99.99999    
   274  0.3618883      0.4086947E-01   0.000000       0.000000       0.000000       0.000000      0.1640000E-01  0.2531117      0.2452168       0.000000      0.2452168      0.2531117     -0.7894861E-02   0.000000      0.1634917      0.2429486E-01  0.1391968     -0.3406997E-14  0.1250000E-04   99.99999    
