  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.4028254      0.7498998E-01   0.000000      0.1528254      0.7498998E-01   0.000000      0.7080000E-01  0.5604679      0.3908613       0.000000      0.3908613      0.5604679     -0.1696066       0.000000      0.7645000E-01  0.1259116E-01  0.6385884E-01 -0.2983724E-14  0.1250000E-04   99.99999    
    60  0.4028254      0.7456445E-01   0.000000       0.000000     -0.4255319E-03   0.000000      0.6800000E-02  0.4409944      0.4328993       0.000000      0.4328993      0.4409944     -0.8095008E-02   0.000000      0.9310000E-01  0.1532054E-01  0.7777946E-01 -0.2404327E-14  0.1250000E-04   99.99999    
    91  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.2180000E-01  0.4598601      0.4622996       0.000000      0.4622996      0.4598601      0.2439511E-02   0.000000      0.1176500      0.1936049E-01  0.9828951E-01 -0.4073131E-14  0.1250000E-04   99.99999    
   121  0.4267835      0.7764376E-01   0.000000      0.2395808E-01  0.3079313E-02   0.000000      0.1452000      0.3518869      0.4522515       0.000000      0.4522515      0.3518869      0.1003646       0.000000      0.1078000      0.1779804E-01  0.9000196E-01 -0.3066991E-14  0.1250000E-04   99.99999    
   152  0.4028254      0.7456445E-01   0.000000     -0.2395808E-01 -0.3079313E-02   0.000000      0.5680000E-01  0.4144692      0.4706805       0.000000      0.4706805      0.4144692      0.5621132E-01   0.000000      0.1674000      0.2762608E-01  0.1397739     -0.3299444E-14  0.1250000E-04   99.99999    
   182  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.4925673      0.4473867       0.000000      0.4473867      0.4925673     -0.4518060E-01   0.000000      0.2782000      0.4578060E-01  0.2324194     -0.3316791E-14  0.1250000E-04   99.99999    
   213  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.5067308      0.4622996       0.000000      0.4622996      0.5067308     -0.4443121E-01   0.000000      0.2700000      0.4443121E-01  0.2255688     -0.3795575E-14  0.1250000E-04   99.99999    
   244  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.5012226      0.4622996       0.000000      0.4622996      0.5012226     -0.3892299E-01   0.000000      0.2389583      0.3932299E-01  0.1996353     -0.3635980E-14  0.1250000E-04   99.99999    
   274  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.1640000E-01  0.4578909      0.4473867       0.000000      0.4473867      0.4578909     -0.1050420E-01   0.000000      0.1634917      0.2690420E-01  0.1365875     -0.3715778E-14  0.1250000E-04   99.99999    
   305  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.1300000E-01  0.4687341      0.4622996       0.000000      0.4622996      0.4687341     -0.6434540E-02   0.000000      0.1181000      0.1943454E-01  0.9866546E-01 -0.3278627E-14  0.1250000E-04   99.99999    
   335  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.4840000E-01  0.4103179      0.4478543       0.000000      0.4478543      0.4103179      0.3753644E-01   0.000000      0.6600000E-01  0.1086356E-01  0.5513644E-01 -0.2090342E-14  0.1250000E-04   99.99999    
   366  0.4028254      0.7480329E-01   0.000000       0.000000      0.2388355E-03   0.000000      0.2014000      0.3111239      0.5014860       0.000000      0.5014860      0.3111239      0.1903620       0.000000      0.6490000E-01  0.1079912E-01  0.5410088E-01 -0.2327999E-14  0.1250000E-04   99.99999    
   397  0.4028254      0.7456445E-01   0.000000       0.000000     -0.2388355E-03   0.000000      0.8920000E-01  0.3879419      0.4625456       0.000000      0.4625456      0.3879419      0.7460371E-01   0.000000      0.9015000E-01  0.1483513E-01  0.7531487E-01 -0.2766884E-14  0.1250000E-04   99.99999    
   425  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.4940000E-01  0.3840105      0.4238801       0.000000      0.4238801      0.3840105      0.3986951E-01   0.000000      0.5780978E-01  0.9530493E-02  0.4827929E-01 -0.2799844E-14  0.1250000E-04   99.99999    
   456  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.1298000      0.3677909      0.4870242       0.000000      0.4870242      0.3677909      0.1192333       0.000000      0.6376902E-01  0.1056675E-01  0.5320227E-01 -0.2775558E-14  0.1250000E-04   99.99999    
   486  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.4571875      0.4473867       0.000000      0.4473867      0.4571875     -0.9800821E-02   0.000000      0.6320380E-01  0.1040082E-01  0.5280298E-01 -0.3837208E-14  0.1250000E-04   99.99999    
   517  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.4727008      0.4622996       0.000000      0.4622996      0.4727008     -0.1040120E-01   0.000000      0.6685217E-01  0.1100120E-01  0.5585098E-01 -0.3672410E-14  0.1250000E-04   99.99999    
   547  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.2000000E-03  0.4580785      0.4473867       0.000000      0.4473867      0.4580785     -0.1069182E-01   0.000000      0.6618750E-01  0.1089182E-01  0.5529568E-01 -0.3797310E-14  0.1250000E-04   99.99999    
   578  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.4738082      0.4622996       0.000000      0.4622996      0.4738082     -0.1150856E-01   0.000000      0.6993533E-01  0.1150856E-01  0.5842677E-01 -0.3644654E-14  0.1250000E-04   99.99999    
   609  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.4740660      0.4622996       0.000000      0.4622996      0.4740660     -0.1176640E-01   0.000000      0.7150217E-01  0.1176640E-01  0.5973577E-01 -0.3488529E-14  0.1250000E-04   99.99999    
   639  0.4095084      0.8184636E-01   0.000000      0.6682900E-02  0.7281905E-02   0.000000      0.1216000      0.3694063      0.4653242       0.000000      0.4653242      0.3694063      0.9591790E-01   0.000000      0.7068750E-01  0.1171730E-01  0.5897020E-01 -0.3169340E-14  0.1250000E-04   99.99999    
   670  0.4028254      0.7456445E-01   0.000000     -0.6682900E-02 -0.7281905E-02   0.000000      0.6080000E-01  0.4079088      0.4703965       0.000000      0.4703965      0.4079088      0.6248767E-01   0.000000      0.7458533E-01  0.1227714E-01  0.6230819E-01 -0.3235259E-14  0.1250000E-04   99.99999    
   700  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.8520000E-01  0.3907733      0.4637909       0.000000      0.4637909      0.3907733      0.7301766E-01   0.000000      0.7367120E-01  0.1218234E-01  0.6148885E-01 -0.2822395E-14  0.1250000E-04   99.99999    
   731  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.2512000      0.3023930      0.5405734       0.000000      0.5405734      0.3023930      0.2381804       0.000000      0.7766848E-01  0.1301962E-01  0.6464886E-01 -0.2345346E-14  0.1250000E-04   99.99999    
   762  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.5000000E-01  0.4272610      0.4642139       0.000000      0.4642139      0.4272610      0.3695287E-01   0.000000      0.7923533E-01  0.1304713E-01  0.6618820E-01 -0.3205769E-14  0.1250000E-04   99.99999    
   790  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.9600000E-02  0.4210093      0.4175609       0.000000      0.4175609      0.4210093     -0.3448359E-02   0.000000      0.7929239E-01  0.1304836E-01  0.6624403E-01 -0.2614228E-14  0.1250000E-04   99.99999    
   821  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.8040000E-01  0.4026571      0.4658453       0.000000      0.4658453      0.4026571      0.6318820E-01   0.000000      0.1045000      0.1721180E-01  0.8728820E-01 -0.2803313E-14  0.1250000E-04   99.99999    
   851  0.4028254      0.7456445E-01   0.000000       0.000000       0.000000       0.000000      0.5780000E-01  0.4149177      0.4487034       0.000000      0.4487034      0.4149177      0.3378568E-01   0.000000      0.1459000      0.2401432E-01  0.1218857     -0.3642919E-14  0.1250000E-04   99.99999    
