  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.3899789      0.6256158E-01   0.000000      0.1399789      0.6256158E-01   0.000000      0.7080000E-01  0.4695618      0.3255975       0.000000      0.3255975      0.4695618     -0.1439644       0.000000      0.7645000E-01  0.1222387E-01  0.6422613E-01 -0.1568190E-14  0.1250000E-04   99.99999    
    60  0.3899789      0.6182136E-01   0.000000       0.000000     -0.7402183E-03   0.000000      0.6800000E-02  0.3666236      0.3593041       0.000000      0.3593041      0.3666236     -0.7319418E-02   0.000000      0.9310000E-01  0.1485964E-01  0.7824037E-01 -0.1196959E-14  0.1250000E-04   99.99999    
    91  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000      0.2180000E-01  0.3802705      0.3832925       0.000000      0.3832925      0.3802705      0.3021953E-02   0.000000      0.1176500      0.1877805E-01  0.9887195E-01 -0.1495332E-14  0.1250000E-04   99.99999    
   121  0.4167293      0.6468413E-01   0.000000      0.2675036E-01  0.2862767E-02   0.000000      0.1452000      0.2789692      0.3772715       0.000000      0.3772715      0.2789692      0.9830231E-01   0.000000      0.1078000      0.1728457E-01  0.9051543E-01 -0.1096345E-14  0.1250000E-04   99.99999    
   152  0.3899789      0.6182136E-01   0.000000     -0.2675036E-01 -0.2862767E-02   0.000000      0.5680000E-01  0.3330099      0.3925992       0.000000      0.3925992      0.3330099      0.5958934E-01   0.000000      0.1674000      0.2682379E-01  0.1405762     -0.1117162E-14  0.1250000E-04   99.99999    
   182  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.4147315      0.3709282       0.000000      0.3709282      0.4147315     -0.4380334E-01   0.000000      0.2782000      0.4440334E-01  0.2337967     -0.1186551E-14  0.1250000E-04   99.99999    
   213  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.4263870      0.3832925       0.000000      0.3832925      0.4263870     -0.4309454E-01   0.000000      0.2700000      0.4309454E-01  0.2269055     -0.1672273E-14  0.1250000E-04   99.99999    
   244  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000      0.4000000E-03  0.4210325      0.3832925       0.000000      0.3832925      0.4210325     -0.3774000E-01   0.000000      0.2389583      0.3814000E-01  0.2008183     -0.1755540E-14  0.1250000E-04   99.99999    
   274  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000      0.1640000E-01  0.3806230      0.3709282       0.000000      0.3709282      0.3806230     -0.9694808E-02   0.000000      0.1634917      0.2609481E-01  0.1373969     -0.9887924E-15  0.1250000E-04   99.99999    
   305  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000      0.1300000E-01  0.3891423      0.3832925       0.000000      0.3832925      0.3891423     -0.5849871E-02   0.000000      0.1181000      0.1884987E-01  0.9925013E-01 -0.1217776E-14  0.1250000E-04   99.99999    
   335  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000      0.4840000E-01  0.3338517      0.3717123       0.000000      0.3717123      0.3338517      0.3786063E-01   0.000000      0.6600000E-01  0.1053937E-01  0.5546063E-01 -0.1396452E-14  0.1250000E-04   99.99999    
   366  0.3899789      0.6401353E-01   0.000000       0.000000      0.2192164E-02   0.000000      0.2014000      0.2384232      0.4271081       0.000000      0.4271081      0.2384232      0.1886848       0.000000      0.6490000E-01  0.1052302E-01  0.5437698E-01 -0.6782769E-15  0.1250000E-04   99.99999    
   397  0.3899789      0.6182136E-01   0.000000       0.000000     -0.2192164E-02   0.000000      0.8920000E-01  0.3087970      0.3857978       0.000000      0.3857978      0.3087970      0.7700081E-01   0.000000      0.9015000E-01  0.1439136E-01  0.7575865E-01 -0.1075529E-14  0.1250000E-04   99.99999    
   425  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000      0.4940000E-01  0.3129555      0.3531054       0.000000      0.3531054      0.3129555      0.4014991E-01   0.000000      0.5780978E-01  0.9250086E-02  0.4855970E-01 -0.1377370E-14  0.1250000E-04   99.99999    
   456  0.3899789      0.6182640E-01   0.000000       0.000000      0.5037190E-05   0.000000      0.1298000      0.2924129      0.4119295       0.000000      0.4119295      0.2924129      0.1195166       0.000000      0.6376902E-01  0.1027837E-01  0.5349065E-01 -0.4215378E-15  0.1250000E-04   99.99999    
   486  0.3899789      0.6182136E-01   0.000000       0.000000     -0.5037190E-05   0.000000      0.6000000E-03  0.3804161      0.3709332       0.000000      0.3709332      0.3804161     -0.9482885E-02   0.000000      0.6320380E-01  0.1008792E-01  0.5311588E-01 -0.8083811E-15  0.1250000E-04   99.99999    
   517  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000      0.6000000E-03  0.3933627      0.3832925       0.000000      0.3832925      0.3933627     -0.1007024E-01   0.000000      0.6685217E-01  0.1067024E-01  0.5618194E-01 -0.3006276E-14  0.1250000E-04   99.99999    
   547  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000      0.2000000E-03  0.3812923      0.3709282       0.000000      0.3709282      0.3812923     -0.1036415E-01   0.000000      0.6618750E-01  0.1056415E-01  0.5562335E-01 -0.1981054E-14  0.1250000E-04   99.99999    
   578  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.3944548      0.3832925       0.000000      0.3832925      0.3944548     -0.1116234E-01   0.000000      0.6993533E-01  0.1116234E-01  0.5877299E-01 -0.1556047E-14  0.1250000E-04   99.99999    
   609  0.3899789      0.6182136E-01   0.000000       0.000000       0.000000       0.000000       0.000000      0.3947049      0.3832925       0.000000      0.3832925      0.3947049     -0.1141242E-01   0.000000      0.7150217E-01  0.1141242E-01  0.6008975E-01 -0.6453171E-15  0.1250000E-04   99.99999    
   639  0.4017769      0.6910368E-01   0.000000      0.1179804E-01  0.7282315E-02   0.000000      0.1216000      0.2985245      0.3896560       0.000000      0.3896560      0.2985245      0.9113155E-01   0.000000      0.7068750E-01  0.1138810E-01  0.5929940E-01 -0.2498002E-14  0.1250000E-04   99.99999    
   670  0.3899789      0.6182136E-01   0.000000     -0.1179804E-01 -0.7282315E-02   0.000000      0.6080000E-01  0.3251636      0.3931268       0.000000      0.3931268      0.3251636      0.6796317E-01   0.000000      0.7458533E-01  0.1191718E-01  0.6266814E-01 -0.1961972E-14  0.1250000E-04   99.99999    
